date,fips,cumulative_cases,new_cases
2020-12-18,48003,1308,37
2020-12-19,48003,1308,0
2020-12-20,48003,1308,0
2020-12-21,48003,1330,22
2020-12-22,48003,1330,0
2020-12-23,48003,1361,31
2020-12-24,48003,1361,0
2020-12-25,48003,1361,0
2020-12-26,48003,1361,0
2020-12-27,48003,1361,0
2020-12-28,48003,1361,0
2020-12-29,48003,1361,0
2020-12-30,48003,1405,44
2020-12-31,48003,1416,11
2021-01-01,48003,1433,17
2021-01-02,48003,1433,0
2021-01-03,48003,1433,0
2021-01-04,48003,1433,0
2021-01-05,48003,1438,5
2021-01-06,48003,1438,0
2021-01-07,48003,1486,48
2021-01-08,48003,1486,0
2021-01-09,48003,1523,37
2021-01-10,48003,1523,0
2021-01-11,48003,1523,0
2021-01-12,48003,1558,35
2021-01-13,48003,1558,0
2021-01-14,48003,1558,0
2021-01-15,48003,1558,0
2021-01-16,48003,1606,48
2021-01-17,48003,1606,0
2021-01-18,48003,1606,0
2021-01-19,48003,1606,0
2021-01-20,48003,1606,0
2021-01-21,48003,1619,13
2021-01-22,48003,1624,5
2021-01-23,48003,1630,6
2021-01-24,48003,1630,0
2021-01-25,48003,1630,0
2021-01-26,48003,1630,0
2021-01-27,48003,1630,0
2021-01-28,48003,1630,0
2021-01-29,48003,1649,19
2021-01-30,48003,1649,0
2021-01-31,48003,1649,0
2021-02-01,48003,1649,0
2021-02-02,48003,1655,6
2021-02-03,48003,1655,0
2021-02-04,48003,1672,17
2021-02-05,48003,1672,0
2021-02-06,48003,1672,0
2021-02-07,48003,1672,0
2021-02-08,48003,1672,0
2021-02-09,48003,1672,0
2021-02-10,48003,1678,6
2021-02-11,48003,1678,0
2021-02-12,48003,1679,1
2021-02-13,48003,1679,0
2021-02-14,48003,1679,0
2021-02-15,48003,1679,0
2021-02-16,48003,1679,0
2021-02-17,48003,1679,0
2021-02-18,48003,1679,0
2021-02-19,48003,1679,0
2021-02-20,48003,1679,0
2021-02-21,48003,1679,0
2021-02-22,48003,1679,0
2021-02-23,48003,1679,0
2021-02-24,48003,1679,0
2021-02-25,48003,1679,0
2021-02-26,48003,1679,0
2021-02-27,48003,1694,15
2021-02-28,48003,1694,0
2021-03-01,48003,1694,0
2021-03-02,48003,1694,0
2021-03-03,48003,1694,0
2021-03-04,48003,1694,0
2021-03-05,48003,1695,1
2021-03-06,48003,1695,0
2021-03-07,48003,1695,0
2021-03-08,48003,1695,0
2021-03-09,48003,1695,0
2021-03-10,48003,1701,6
2021-03-11,48003,1701,0
2021-03-12,48003,1701,0
2021-03-13,48003,1710,9
2021-03-14,48003,1710,0
2021-03-15,48003,1710,0
2021-03-16,48003,1710,0
2021-03-17,48003,1710,0
2021-03-18,48003,1710,0
2021-03-19,48003,1710,0
2021-03-20,48003,1710,0
2021-03-21,48003,1710,0
2021-03-22,48003,1710,0
2021-03-23,48003,1733,23
2021-03-24,48003,1739,6
2021-03-25,48003,1739,0
2021-03-26,48003,1739,0
2021-03-27,48003,1739,0
2021-03-28,48003,1739,0
2021-03-29,48003,1739,0
2021-03-30,48003,1739,0
2021-03-31,48003,1739,0
2021-04-01,48003,1739,0
2021-04-02,48003,1739,0
2021-04-03,48003,1739,0
2021-04-04,48003,1739,0
2021-04-05,48003,1739,0
2021-04-06,48003,1809,70
2021-04-07,48003,1810,1
2021-04-08,48003,1811,1
2021-04-09,48003,1811,0
2021-04-10,48003,1811,0
2021-04-11,48003,1811,0
2021-04-12,48003,1811,0
2021-04-13,48003,1811,0
2021-04-14,48003,1811,0
2021-04-15,48003,1811,0
2021-04-16,48003,1811,0
2021-04-17,48003,1812,1
2021-04-18,48003,1812,0
2021-04-19,48003,1812,0
2021-04-20,48003,1812,0
2021-04-21,48003,1812,0
2021-04-22,48003,1812,0
2021-04-23,48003,1812,0
2021-04-24,48003,1812,0
2021-04-25,48003,1812,0
2021-04-26,48003,1812,0
2021-04-27,48003,1812,0
2021-04-28,48003,1812,0
2021-04-29,48003,1812,0
2021-04-30,48003,1816,4
2021-05-01,48003,1816,0
2021-05-02,48003,1816,0
2021-05-03,48003,1816,0
2021-05-04,48003,1816,0
2021-05-05,48003,1816,0
2021-05-06,48003,1816,0
2021-05-07,48003,1816,0
2021-05-08,48003,1816,0
2021-05-09,48003,1816,0
2021-05-10,48003,1816,0
2021-05-11,48003,1816,0
2021-05-12,48003,1824,8
2021-05-13,48003,1824,0
2021-05-14,48003,1824,0
2021-05-15,48003,1825,1
2021-05-16,48003,1825,0
2021-05-17,48003,1825,0
2021-05-18,48003,1825,0
2021-05-19,48003,1825,0
2021-05-20,48003,1825,0
2021-05-21,48003,1826,1
2021-05-22,48003,1832,6
2021-05-23,48003,1832,0
2021-05-24,48003,1832,0
2021-05-25,48003,1832,0
2021-05-26,48003,1832,0
2021-05-27,48003,1832,0
2021-05-28,48003,1834,2
2021-05-29,48003,1834,0
2021-05-30,48003,1834,0
2021-05-31,48003,1834,0
2021-06-01,48003,1834,0
2021-06-02,48003,1834,0
2021-06-03,48003,1837,3
2021-06-04,48003,1837,0
2021-06-05,48003,1837,0
2021-06-06,48003,1837,0
2021-06-07,48003,1837,0
2021-06-08,48003,1837,0
2021-06-09,48003,1837,0
2021-06-10,48003,1837,0
2021-06-11,48003,1837,0
2021-06-12,48003,1837,0
2021-06-13,48003,1837,0
2021-06-14,48003,1837,0
2021-06-15,48003,1837,0
2021-06-16,48003,1837,0
2021-06-17,48003,1837,0
2021-06-18,48003,1837,0
2021-06-19,48003,1837,0
2021-06-20,48003,1837,0
2021-06-21,48003,1837,0
2021-06-22,48003,1840,3
2021-06-23,48003,1840,0
2021-06-24,48003,1840,0
2021-06-25,48003,1840,0
2021-06-26,48003,1840,0
2021-06-27,48003,1840,0
2021-06-28,48003,1840,0
2021-06-29,48003,1840,0
2021-06-30,48003,1840,0
2021-07-01,48003,1840,0
2021-07-02,48003,1840,0
2021-07-03,48003,1840,0
2021-07-04,48003,1840,0
2021-07-05,48003,1840,0
2021-07-06,48003,1840,0
2021-07-07,48003,1840,0
2021-07-08,48003,1855,15
2021-07-09,48003,1855,0
2021-07-10,48003,1858,3
2021-07-11,48003,1858,0
2021-07-12,48003,1858,0
2021-07-13,48003,1858,0
2021-07-14,48003,1858,0
2021-07-15,48003,1858,0
2021-07-16,48003,1858,0
2021-07-17,48003,1858,0
2021-07-18,48003,1858,0
2021-07-19,48003,1858,0
2021-07-20,48003,1866,8
2021-07-21,48003,1866,0
2021-07-22,48003,1866,0
2021-07-23,48003,1866,0
2021-07-24,48003,1866,0
2021-07-25,48003,1866,0
2021-07-26,48003,1866,0
2021-07-27,48003,1882,16
2021-07-28,48003,1887,5
2021-07-29,48003,1894,7
2021-07-30,48003,1894,0
2021-07-31,48003,1894,0
2021-08-01,48003,1894,0
2021-08-02,48003,1894,0
2021-08-03,48003,1894,0
2021-08-04,48003,1911,17
2021-08-05,48003,1911,0
2021-08-06,48003,1911,0
2021-08-07,48003,1911,0
2021-08-08,48003,1911,0
2021-08-09,48003,1911,0
2021-08-10,48003,1933,22
2021-08-11,48003,1933,0
2021-08-12,48003,1966,33
2021-08-13,48003,1966,0
2021-08-14,48003,1966,0
2021-08-15,48003,1966,0
2021-08-16,48003,1966,0
2021-08-17,48003,2002,36
2021-08-18,48003,2002,0
2021-08-19,48003,2036,34
2021-08-20,48003,2036,0
2021-08-21,48003,2036,0
2021-08-22,48003,2036,0
2021-08-23,48003,2036,0
2021-08-24,48003,2036,0
2021-08-25,48003,2069,33
2021-08-26,48003,2069,0
2021-08-27,48003,2069,0
2021-08-28,48003,2069,0
2021-08-29,48003,2069,0
2021-08-30,48003,2069,0
2021-08-31,48003,2069,0
2021-09-01,48003,2069,0
2021-09-02,48003,2069,0
2021-09-03,48003,2069,0
2021-09-04,48003,2280,211
2021-09-05,48003,2280,0
2021-09-06,48003,2280,0
2021-09-07,48003,2280,0
2021-09-08,48003,2280,0
2021-09-09,48003,2280,0
2021-09-10,48003,2280,0
2021-09-11,48003,2280,0
2021-09-12,48003,2280,0
2021-09-13,48003,2280,0
2021-09-14,48003,2280,0
2021-09-15,48003,2280,0
2021-09-16,48003,2280,0
2021-09-17,48003,2575,295
2021-09-18,48003,2575,0
2021-09-19,48003,2575,0
2021-09-20,48003,2575,0
2021-09-21,48003,2591,16
2021-09-22,48003,2591,0
2021-09-23,48003,2637,46
2021-09-24,48003,2637,0
2021-09-25,48003,2637,0
2021-09-26,48003,2637,0
2021-09-27,48003,2637,0
2021-09-28,48003,2637,0
2021-09-29,48003,2637,0
2021-09-30,48003,2665,28
2021-10-01,48003,2688,23
2021-10-02,48003,2688,0
2021-10-03,48003,2688,0
2021-10-04,48003,2688,0
2021-10-05,48003,2688,0
2021-10-06,48003,2719,31
2021-10-07,48003,2719,0
2021-10-08,48003,2719,0
2021-10-09,48003,2719,0
2021-10-10,48003,2751,32
2021-10-11,48003,2751,0
2021-10-12,48003,2751,0
2021-10-13,48003,2751,0
2021-10-14,48003,2751,0
2021-10-15,48003,2766,15
2021-10-16,48003,2766,0
2021-10-17,48003,2766,0
2021-10-18,48003,2766,0
2021-10-19,48003,2766,0
2021-10-20,48003,2766,0
2021-10-21,48003,2766,0
2021-10-22,48003,2766,0
2021-10-23,48003,2766,0
2021-10-24,48003,2795,29
2021-10-25,48003,2795,0
2021-10-26,48003,2795,0
2021-10-27,48003,2886,91
2021-10-28,48003,2886,0
2021-10-29,48003,2895,9
2021-10-30,48003,2895,0
2021-10-31,48003,2895,0
2021-11-01,48003,2895,0
2021-11-02,48003,2895,0
2021-11-03,48003,2897,2
2021-11-04,48003,2897,0
2021-11-05,48003,2897,0
2021-11-06,48003,2897,0
2021-11-07,48003,2897,0
2021-11-08,48003,2897,0
2021-11-09,48003,2904,7
2021-11-10,48003,2912,8
2021-11-11,48003,2916,4
2021-11-12,48003,2916,0
2021-11-13,48003,2916,0
2021-11-14,48003,2916,0
2021-11-15,48003,2916,0
2021-11-16,48003,2920,4
2021-11-17,48003,2920,0
2021-11-18,48003,2920,0
2021-11-19,48003,2920,0
2021-11-20,48003,2920,0
2021-11-21,48003,2920,0
2021-11-22,48003,2920,0
2021-11-23,48003,2920,0
2021-11-24,48003,2920,0
2021-11-25,48003,2920,0
2021-11-26,48003,2920,0
2021-11-27,48003,2920,0
2021-11-28,48003,2920,0
2021-11-29,48003,2920,0
2021-11-30,48003,2920,0
2021-12-01,48003,2924,4
2021-12-02,48003,2931,7
2021-12-03,48003,2932,1
2021-12-04,48003,2935,3
2021-12-05,48003,2935,0
2021-12-06,48003,2936,1
2021-12-07,48003,2944,8
2021-12-08,48003,2950,6
2021-12-09,48003,2952,2
2021-12-10,48003,2952,0
2021-12-11,48003,2961,9
2021-12-12,48003,2962,1
2021-12-13,48003,2962,0
2021-12-14,48003,2969,7
2021-12-15,48003,2973,4
2021-12-16,48003,2986,13
2021-12-17,48003,2988,2
2021-12-18,48003,2990,2
2021-12-19,48003,2991,1
2021-12-20,48003,2991,0
2021-12-21,48003,2996,5
2021-12-22,48003,2999,3
2020-03-04,48005,0,NA
2020-03-05,48005,0,0
2020-03-06,48005,0,0
2020-03-07,48005,0,0
2020-03-08,48005,0,0
2020-03-09,48005,0,0
2020-03-10,48005,0,0
2020-03-11,48005,0,0
2020-03-12,48005,0,0
2020-03-13,48005,0,0
2020-03-14,48005,0,0
2020-03-15,48005,0,0
2020-03-16,48005,0,0
2020-03-17,48005,0,0
2020-03-18,48005,0,0
2020-03-19,48005,0,0
2020-03-20,48005,0,0
2020-03-21,48005,0,0
2020-03-22,48005,0,0
2020-03-23,48005,0,0
2020-03-24,48005,0,0
2020-03-25,48005,0,0
2020-03-26,48005,1,1
2020-03-27,48005,1,0
2020-03-28,48005,1,0
2020-03-29,48005,3,2
2020-03-30,48005,3,0
2020-03-31,48005,4,1
2020-04-01,48005,5,1
2020-04-02,48005,5,0
2020-04-03,48005,8,3
2020-04-04,48005,10,2
2020-04-05,48005,10,0
2020-04-06,48005,14,4
2020-04-07,48005,14,0
2020-04-08,48005,14,0
2020-04-09,48005,15,1
2020-04-10,48005,16,1
2020-04-11,48005,16,0
2020-04-12,48005,16,0
2020-04-13,48005,16,0
2020-04-14,48005,17,1
2020-04-15,48005,17,0
2020-04-16,48005,20,3
2020-04-17,48005,23,3
2020-04-18,48005,23,0
2020-04-19,48005,23,0
2020-04-20,48005,23,0
2020-04-21,48005,27,4
2020-04-22,48005,30,3
2020-04-23,48005,31,1
2020-04-24,48005,33,2
2020-04-25,48005,36,3
2020-04-26,48005,36,0
2020-04-27,48005,36,0
2020-04-28,48005,46,10
2020-04-29,48005,49,3
2020-04-30,48005,53,4
2020-05-01,48005,54,1
2020-05-02,48005,55,1
2020-05-03,48005,55,0
2020-05-04,48005,55,0
2020-05-05,48005,79,24
2020-05-06,48005,86,7
2020-05-07,48005,93,7
2020-05-08,48005,100,7
2020-05-09,48005,100,0
2020-05-10,48005,100,0
2020-05-11,48005,100,0
2020-05-12,48005,117,17
2020-05-13,48005,117,0
2020-05-14,48005,119,2
2020-05-15,48005,131,12
2020-05-16,48005,139,8
2020-05-17,48005,139,0
2020-05-18,48005,139,0
2020-05-19,48005,154,15
2020-05-20,48005,154,0
2020-05-21,48005,168,14
2020-05-22,48005,172,4
2020-05-23,48005,175,3
2020-05-24,48005,175,0
2020-05-25,48005,175,0
2020-05-26,48005,175,0
2020-05-27,48005,193,18
2020-05-28,48005,201,8
2020-05-29,48005,203,2
2020-05-30,48005,205,2
2020-05-31,48005,205,0
2020-06-01,48005,205,0
2020-06-02,48005,215,10
2020-06-03,48005,232,17
2020-06-04,48005,232,0
2020-06-05,48005,232,0
2020-06-06,48005,237,5
2020-06-07,48005,237,0
2020-06-08,48005,237,0
2020-06-09,48005,237,0
2020-06-10,48005,281,44
2020-06-11,48005,281,0
2020-06-12,48005,309,28
2020-06-13,48005,309,0
2020-06-14,48005,309,0
2020-06-15,48005,309,0
2020-06-16,48005,331,22
2020-06-17,48005,352,21
2020-06-18,48005,352,0
2020-06-19,48005,366,14
2020-06-20,48005,380,14
2020-06-21,48005,380,0
2020-06-22,48005,380,0
2020-06-23,48005,415,35
2020-06-24,48005,426,11
2020-06-25,48005,445,19
2020-06-26,48005,464,19
2020-06-27,48005,464,0
2020-06-28,48005,464,0
2020-06-29,48005,464,0
2020-06-30,48005,476,12
2020-07-01,48005,507,31
2020-07-02,48005,519,12
2020-07-03,48005,541,22
2020-07-04,48005,541,0
2020-07-05,48005,541,0
2020-07-06,48005,541,0
2020-07-07,48005,610,69
2020-07-08,48005,610,0
2020-07-09,48005,645,35
2020-07-10,48005,683,38
2020-07-11,48005,743,60
2020-07-12,48005,743,0
2020-07-13,48005,743,0
2020-07-14,48005,834,91
2020-07-15,48005,834,0
2020-07-16,48005,940,106
2020-07-17,48005,1000,60
2020-07-18,48005,1000,0
2020-07-19,48005,1000,0
2020-07-20,48005,1000,0
2020-07-21,48005,1000,0
2020-07-22,48005,1234,234
2020-07-23,48005,1234,0
2020-07-24,48005,1383,149
2020-07-25,48005,1405,22
2020-07-26,48005,1405,0
2020-07-27,48005,1405,0
2020-07-28,48005,1487,82
2020-07-29,48005,1566,79
2020-07-30,48005,1606,40
2020-07-31,48005,1606,0
2020-08-01,48005,1647,41
2020-08-02,48005,1647,0
2020-08-03,48005,1647,0
2020-08-04,48005,1745,98
2020-08-05,48005,1755,10
2020-08-06,48005,1769,14
2020-08-07,48005,1796,27
2020-08-08,48005,1796,0
2020-08-09,48005,1796,0
2020-08-10,48005,1796,0
2020-08-11,48005,1828,32
2020-08-12,48005,1869,41
2020-08-13,48005,1869,0
2020-08-14,48005,1898,29
2020-08-15,48005,1906,8
2020-08-16,48005,1906,0
2020-08-17,48005,1906,0
2020-08-18,48005,1930,24
2020-08-19,48005,1930,0
2020-08-20,48005,1953,23
2020-08-21,48005,1953,0
2020-08-22,48005,1953,0
2020-08-23,48005,1964,11
2020-08-24,48005,1964,0
2020-08-25,48005,1968,4
2020-08-26,48005,1968,0
2020-08-27,48005,1968,0
2020-08-28,48005,2002,34
2020-08-29,48005,2002,0
2020-08-30,48005,2002,0
2020-08-31,48005,2005,3
2020-09-01,48005,2013,8
2020-09-02,48005,2013,0
2020-09-03,48005,2013,0
2020-09-04,48005,2013,0
2020-09-05,48005,2013,0
2020-09-06,48005,2013,0
2020-09-07,48005,2013,0
2020-09-08,48005,2013,0
2020-09-09,48005,2045,32
2020-09-10,48005,2045,0
2020-09-11,48005,2072,27
2020-09-12,48005,2072,0
2020-09-13,48005,2072,0
2020-09-14,48005,2072,0
2020-09-15,48005,2072,0
2020-09-16,48005,2072,0
2020-09-17,48005,2094,22
2020-09-18,48005,2113,19
2020-09-19,48005,2113,0
2020-09-20,48005,2113,0
2020-09-21,48005,2113,0
2020-09-22,48005,2120,7
2020-09-23,48005,2120,0
2020-09-24,48005,2120,0
2020-09-25,48005,2144,24
2020-09-26,48005,2144,0
2020-09-27,48005,2144,0
2020-09-28,48005,2144,0
2020-09-29,48005,2153,9
2020-09-30,48005,2163,10
2020-10-01,48005,2163,0
2020-10-02,48005,2189,26
2020-10-03,48005,2189,0
2020-10-04,48005,2189,0
2020-10-05,48005,2189,0
2020-10-06,48005,2205,16
2020-10-07,48005,2205,0
2020-10-08,48005,2205,0
2020-10-09,48005,2205,0
2020-10-10,48005,2214,9
2020-10-11,48005,2214,0
2020-10-12,48005,2214,0
2020-10-13,48005,2221,7
2020-10-14,48005,2221,0
2020-10-15,48005,2221,0
2020-10-16,48005,2251,30
2020-10-17,48005,2251,0
2020-10-18,48005,2251,0
2020-10-19,48005,2251,0
2020-10-20,48005,2251,0
2020-10-21,48005,2277,26
2020-10-22,48005,2277,0
2020-10-23,48005,2277,0
2020-10-24,48005,2277,0
2020-10-25,48005,2277,0
2020-10-26,48005,2277,0
2020-10-27,48005,2304,27
2020-10-28,48005,2304,0
2020-10-29,48005,2317,13
2020-10-30,48005,2317,0
2020-10-31,48005,2317,0
2020-11-01,48005,2317,0
2020-11-02,48005,2317,0
2020-11-03,48005,2326,9
2020-11-04,48005,2326,0
2020-11-05,48005,2343,17
2020-11-06,48005,2343,0
2020-11-07,48005,2343,0
2020-11-08,48005,2343,0
2020-11-09,48005,2343,0
2020-11-10,48005,2369,26
2020-11-11,48005,2380,11
2020-11-12,48005,2405,25
2020-11-13,48005,2405,0
2020-11-14,48005,2405,0
2020-11-15,48005,2405,0
2020-11-16,48005,2439,34
2020-11-17,48005,2446,7
2020-11-18,48005,2446,0
2020-11-19,48005,2497,51
2020-11-20,48005,2515,18
2020-11-21,48005,2515,0
2020-11-22,48005,2515,0
2020-11-23,48005,2515,0
2020-11-24,48005,2555,40
2020-11-25,48005,2587,32
2020-11-26,48005,2587,0
2020-11-27,48005,2587,0
2020-11-28,48005,2587,0
2020-11-29,48005,2587,0
2020-11-30,48005,2587,0
2020-12-01,48005,2641,54
2020-12-02,48005,2641,0
2020-12-03,48005,2660,19
2020-12-04,48005,2715,55
2020-12-05,48005,2715,0
2020-12-06,48005,2715,0
2020-12-07,48005,2715,0
2020-12-08,48005,2808,93
2020-12-09,48005,2808,0
2020-12-10,48005,2887,79
2020-12-11,48005,2887,0
2020-12-12,48005,2887,0
2020-12-13,48005,3022,135
2020-12-14,48005,3022,0
2020-12-15,48005,3045,23
2020-12-16,48005,3089,44
2020-12-17,48005,3094,5
2020-12-18,48005,3094,0
2020-12-19,48005,3204,110
2020-12-20,48005,3204,0
2020-12-21,48005,3204,0
2020-12-22,48005,3248,44
2020-12-23,48005,3248,0
2020-12-24,48005,3287,39
2020-12-25,48005,3351,64
2020-12-26,48005,3351,0
2020-12-27,48005,3351,0
2020-12-28,48005,3351,0
2020-12-29,48005,3351,0
2020-12-30,48005,3452,101
2020-12-31,48005,3532,80
2021-01-01,48005,3622,90
2021-01-02,48005,3622,0
2021-01-03,48005,3622,0
2021-01-04,48005,3622,0
2021-01-05,48005,3692,70
2021-01-06,48005,3692,0
2021-01-07,48005,3692,0
2021-01-08,48005,3790,98
2021-01-09,48005,3851,61
2021-01-10,48005,3851,0
2021-01-11,48005,3851,0
2021-01-12,48005,3851,0
2021-01-13,48005,3851,0
2021-01-14,48005,4012,161
2021-01-15,48005,4012,0
2021-01-16,48005,4012,0
2021-01-17,48005,4012,0
2021-01-18,48005,4012,0
2021-01-19,48005,4129,117
2021-01-20,48005,4129,0
2021-01-21,48005,4129,0
2021-01-22,48005,4169,40
2021-01-23,48005,4169,0
2021-01-24,48005,4169,0
2021-01-25,48005,4169,0
2021-01-26,48005,4169,0
2021-01-27,48005,4169,0
2021-01-28,48005,4286,117
2021-01-29,48005,4286,0
2021-01-30,48005,4286,0
2021-01-31,48005,4286,0
2021-02-01,48005,4286,0
2021-02-02,48005,4398,112
2021-02-03,48005,4398,0
2021-02-04,48005,4398,0
2021-02-05,48005,4467,69
2021-02-06,48005,4467,0
2021-02-07,48005,4467,0
2021-02-08,48005,4467,0
2021-02-09,48005,4467,0
2021-02-10,48005,4506,39
2021-02-11,48005,4506,0
2021-02-12,48005,4506,0
2021-02-13,48005,4506,0
2021-02-14,48005,4506,0
2021-02-15,48005,4506,0
2021-02-16,48005,4506,0
2021-02-17,48005,4506,0
2021-02-18,48005,4506,0
2021-02-19,48005,4506,0
2021-02-20,48005,4506,0
2021-02-21,48005,4506,0
2021-02-22,48005,4506,0
2021-02-23,48005,4564,58
2021-02-24,48005,4564,0
2021-02-25,48005,4564,0
2021-02-26,48005,4564,0
2021-02-27,48005,4621,57
2021-02-28,48005,4621,0
2021-03-01,48005,4621,0
2021-03-02,48005,4666,45
2021-03-03,48005,4666,0
2021-03-04,48005,4666,0
2021-03-05,48005,4666,0
2021-03-06,48005,4666,0
2021-03-07,48005,4666,0
2021-03-08,48005,4666,0
2021-03-09,48005,4666,0
2021-03-10,48005,4697,31
2021-03-11,48005,4697,0
2021-03-12,48005,4697,0
2021-03-13,48005,4697,0
2021-03-14,48005,4697,0
2021-03-15,48005,4697,0
2021-03-16,48005,4697,0
2021-03-17,48005,4706,9
2021-03-18,48005,4706,0
2021-03-19,48005,4706,0
2021-03-20,48005,4706,0
2021-03-21,48005,4706,0
2021-03-22,48005,4706,0
2021-03-23,48005,4760,54
2021-03-24,48005,4760,0
2021-03-25,48005,4760,0
2021-03-26,48005,4760,0
2021-03-27,48005,4760,0
2021-03-28,48005,4760,0
2021-03-29,48005,4770,10
2021-03-30,48005,4770,0
2021-03-31,48005,4773,3
2021-04-01,48005,4773,0
2021-04-02,48005,4773,0
2021-04-03,48005,4773,0
2021-04-04,48005,4773,0
2021-04-05,48005,4773,0
2021-04-06,48005,4787,14
2021-04-07,48005,4787,0
2021-04-08,48005,4787,0
2021-04-09,48005,4809,22
2021-04-10,48005,4809,0
2021-04-11,48005,4809,0
2021-04-12,48005,4809,0
2021-04-13,48005,4809,0
2021-04-14,48005,4827,18
2021-04-15,48005,4827,0
2021-04-16,48005,4841,14
2021-04-17,48005,4841,0
2021-04-18,48005,4841,0
2021-04-19,48005,4841,0
2021-04-20,48005,4846,5
2021-04-21,48005,4846,0
2021-04-22,48005,4846,0
2021-04-23,48005,4882,36
2021-04-24,48005,4882,0
2021-04-25,48005,4882,0
2021-04-26,48005,4882,0
2021-04-27,48005,4882,0
2021-04-28,48005,4882,0
2021-04-29,48005,4882,0
2021-04-30,48005,4882,0
2021-05-01,48005,4882,0
2021-05-02,48005,4911,29
2021-05-03,48005,4911,0
2021-05-04,48005,4911,0
2021-05-05,48005,4911,0
2021-05-06,48005,4911,0
2021-05-07,48005,4911,0
2021-05-08,48005,4911,0
2021-05-09,48005,4911,0
2021-05-10,48005,4911,0
2021-05-11,48005,4911,0
2021-05-12,48005,4911,0
2021-05-13,48005,4933,22
2021-05-14,48005,4933,0
2021-05-15,48005,4933,0
2021-05-16,48005,4933,0
2021-05-17,48005,4933,0
2021-05-18,48005,4933,0
2021-05-19,48005,4933,0
2021-05-20,48005,4933,0
2021-05-21,48005,4936,3
2021-05-22,48005,4936,0
2021-05-23,48005,4936,0
2021-05-24,48005,4936,0
2021-05-25,48005,4936,0
2021-05-26,48005,4936,0
2021-05-27,48005,4936,0
2021-05-28,48005,4936,0
2021-05-29,48005,4936,0
2021-05-30,48005,4936,0
2021-05-31,48005,4936,0
2021-06-01,48005,4936,0
2021-06-02,48005,4959,23
2021-06-03,48005,4959,0
2021-06-04,48005,4959,0
2021-06-05,48005,4959,0
2021-06-06,48005,4959,0
2021-06-07,48005,4959,0
2021-06-08,48005,4961,2
2021-06-09,48005,4961,0
2021-06-10,48005,4961,0
2021-06-11,48005,4961,0
2021-06-12,48005,4964,3
2021-06-13,48005,4964,0
2021-06-14,48005,4964,0
2021-06-15,48005,4964,0
2021-06-16,48005,4964,0
2021-06-17,48005,4964,0
2021-06-18,48005,4970,6
2021-06-19,48005,4970,0
2021-06-20,48005,4970,0
2021-06-21,48005,4970,0
2021-06-22,48005,4970,0
2021-06-23,48005,4976,6
2021-06-24,48005,4976,0
2021-06-25,48005,4976,0
2021-06-26,48005,4976,0
2021-06-27,48005,4976,0
2021-06-28,48005,4976,0
2021-06-29,48005,4976,0
2021-06-30,48005,4976,0
2021-07-01,48005,4976,0
2021-07-02,48005,4976,0
2021-07-03,48005,4976,0
2021-07-04,48005,4976,0
2021-07-05,48005,4976,0
2021-07-06,48005,4976,0
2021-07-07,48005,4976,0
2021-07-08,48005,4999,23
2021-07-09,48005,4999,0
2021-07-10,48005,4999,0
2021-07-11,48005,4999,0
2021-07-12,48005,5003,4
2021-07-13,48005,5003,0
2021-07-14,48005,5003,0
2021-07-15,48005,5003,0
2021-07-16,48005,5010,7
2021-07-17,48005,5010,0
2021-07-18,48005,5010,0
2021-07-19,48005,5014,4
2021-07-20,48005,5026,12
2021-07-21,48005,5026,0
2021-07-22,48005,5026,0
2021-07-23,48005,5043,17
2021-07-24,48005,5043,0
2021-07-25,48005,5043,0
2021-07-26,48005,5055,12
2021-07-27,48005,5055,0
2021-07-28,48005,5058,3
2021-07-29,48005,5080,22
2021-07-30,48005,5113,33
2021-07-31,48005,5113,0
2021-08-01,48005,5113,0
2021-08-02,48005,5140,27
2021-08-03,48005,5140,0
2021-08-04,48005,5161,21
2021-08-05,48005,5219,58
2021-08-06,48005,5219,0
2021-08-07,48005,5219,0
2021-08-08,48005,5219,0
2021-08-09,48005,5253,34
2021-08-10,48005,5253,0
2021-08-11,48005,5253,0
2021-08-12,48005,5253,0
2021-08-13,48005,5360,107
2021-08-14,48005,5360,0
2021-08-15,48005,5429,69
2021-08-16,48005,5429,0
2021-08-17,48005,5429,0
2021-08-18,48005,5453,24
2021-08-19,48005,5486,33
2021-08-20,48005,5529,43
2021-08-21,48005,5529,0
2021-08-22,48005,5529,0
2021-08-23,48005,5644,115
2021-08-24,48005,5644,0
2021-08-25,48005,5699,55
2021-08-26,48005,5699,0
2021-08-27,48005,5699,0
2021-08-28,48005,5799,100
2021-08-29,48005,5799,0
2021-08-30,48005,5799,0
2021-08-31,48005,5799,0
2021-09-01,48005,5821,22
2021-09-02,48005,5821,0
2021-09-03,48005,5955,134
2021-09-04,48005,5955,0
2021-09-05,48005,5955,0
2021-09-06,48005,5955,0
2021-09-07,48005,5955,0
2021-09-08,48005,5955,0
2021-09-09,48005,6086,131
2021-09-10,48005,6086,0
2021-09-11,48005,6086,0
2021-09-12,48005,6086,0
2021-09-13,48005,6086,0
2021-09-14,48005,6086,0
2021-09-15,48005,6086,0
2021-09-16,48005,6278,192
2021-09-17,48005,6278,0
2021-09-18,48005,6307,29
2021-09-19,48005,6307,0
2021-09-20,48005,6307,0
2021-09-21,48005,6384,77
2021-09-22,48005,6384,0
2021-09-23,48005,6384,0
2021-09-24,48005,6495,111
2021-09-25,48005,6495,0
